employee_id,department,region,tenure,role_level,work_mode,wave,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,uwes_1,uwes_2,uwes_3,pers_1,pers_2,pers_3,tech_1,tech_2,tech_3,just_1,just_2,psys_1,psys_2,esg_1,esg_2
E0943,B,Europe,1-3y,mid,hybrid,1,3.0,3.0,4.0,9.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,4.0,9.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0
E0944,Other (24),UK,>5y,lead,remote,1,2.0,4.0,4.0,6.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0
E0945,R,Europe,3-5y,mid,onsite,1,3.0,5.0,4.0,7.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,7.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0
E0946,E,Israel,1-3y,lead,hybrid,1,4.0,5.0,4.0,10.0,4.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,10.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0
E0947,F,UK,>5y,mid,hybrid,1,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,8.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0
E0948,F,UK,1-3y,senior,hybrid,1,4.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,9.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0
E0949,R,Europe,<1y,mid,remote,1,3.0,4.0,3.0,8.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,2.0,3.0,6.0,2.0,4.0,5.0,2.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0
E0950,Other (24),Europe,1-3y,senior,hybrid,1,5.0,4.0,3.0,8.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,2.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,8.0,5.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0
E0951,C,UK,1-3y,junior,remote,1,3.0,2.0,4.0,6.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,8.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0
E0952,C,US,<1y,mid,hybrid,1,2.0,3.0,3.0,6.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,8.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0
E0953,M,US,3-5y,lead,remote,1,2.0,4.0,4.0,8.0,4.0,4.0,3.0,3.0,5.0,4.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,9.0,2.0,2.0,4.0,2.0,2.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0
E0954,J,US,>5y,mid,remote,1,3.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,5.0,5.0,5.0,3.0,2.0,2.0,3.0,4.0,3.0
E0955,G,Israel,<1y,mid,onsite,1,3.0,4.0,4.0,8.0,3.0,4.0,4.0,3.0,5.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,5.0,3.0,3.0,10.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0
E0956,N,Europe,1-3y,junior,hybrid,1,3.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,5.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,2.0,2.0,3.0,7.0,5.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0
E0957,B,Europe,3-5y,mid,hybrid,1,2.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,9.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0
E0958,O,Europe,1-3y,senior,hybrid,1,3.0,5.0,5.0,6.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,8.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0
E0959,Other (24),US,1-3y,senior,hybrid,1,3.0,4.0,4.0,9.0,3.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,7.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0
E0960,Other (24),US,<1y,junior,hybrid,1,3.0,5.0,5.0,10.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,6.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0
E0961,I,US,3-5y,mid,hybrid,1,4.0,2.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,5.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,2.0,3.0,9.0,3.0,1.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,5.0,4.0,3.0,4.0
E0962,R,US,3-5y,mid,onsite,1,4.0,5.0,5.0,6.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,8.0,4.0,2.0,4.0,1.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0
E0963,Other (24),US,3-5y,mid,hybrid,1,3.0,2.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,2.0,5.0,2.0,4.0,2.0,5.0,3.0,4.0,4.0,5.0,5.0,2.0,4.0,7.0,4.0,1.0,3.0,3.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,5.0,5.0
E0964,F,Europe,1-3y,senior,remote,1,2.0,3.0,2.0,6.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,4.0,3.0,6.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,2.0,3.0
E0965,I,India,3-5y,junior,onsite,1,5.0,4.0,5.0,9.0,4.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,9.0,4.0,2.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0
E0966,I,US,3-5y,junior,hybrid,1,4.0,4.0,5.0,9.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,8.0,3.0,2.0,5.0,2.0,3.0,2.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0
E0967,Other (24),Europe,1-3y,junior,hybrid,1,3.0,2.0,5.0,5.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,7.0,4.0,1.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0
E0968,Other (24),US,<1y,mid,onsite,1,3.0,4.0,2.0,6.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0
E0969,O,US,1-3y,junior,hybrid,1,4.0,5.0,4.0,7.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,2.0,4.0,6.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0
E0970,Other (24),Israel,3-5y,mid,hybrid,1,3.0,3.0,4.0,7.0,4.0,3.0,4.0,4.0,2.0,5.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0
E0971,B,UK,<1y,junior,hybrid,1,3.0,5.0,4.0,7.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,2.0,5.0,9.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,5.0
E0972,Other (24),Europe,1-3y,junior,hybrid,1,4.0,3.0,2.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,7.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0
E0973,C,UK,<1y,mid,hybrid,1,2.0,3.0,4.0,6.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,5.0,2.0,4.0,3.0,3.0,4.0,5.0,4.0,8.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0
E0974,I,Israel,1-3y,mid,remote,1,3.0,5.0,5.0,10.0,5.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,9.0,4.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
E0975,Other (24),UK,<1y,junior,remote,1,4.0,5.0,4.0,10.0,4.0,5.0,3.0,5.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,2.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0
E0976,Other (24),Israel,1-3y,senior,hybrid,1,4.0,4.0,4.0,8.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,1.0,4.0,7.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0
E0977,Other (24),UK,<1y,mid,remote,1,4.0,4.0,3.0,7.0,5.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,5.0,3.0,5.0,3.0,3.0,3.0,4.0,5.0,2.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0
E0978,Other (24),US,3-5y,senior,hybrid,1,5.0,4.0,2.0,8.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
E0979,Q,US,<1y,senior,remote,1,4.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,2.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,2.0,5.0,8.0,4.0,2.0,4.0,2.0,3.0,1.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0
E0980,Other (24),UK,<1y,mid,hybrid,1,3.0,4.0,4.0,9.0,5.0,3.0,3.0,4.0,2.0,4.0,3.0,5.0,2.0,3.0,5.0,5.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,3.0
E0981,G,US,3-5y,mid,remote,1,3.0,4.0,4.0,7.0,4.0,4.0,2.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,3.0,5.0,2.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,6.0,3.0,2.0,4.0,2.0,2.0,1.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,1.0,3.0,2.0,3.0,5.0
E0982,N,US,3-5y,junior,remote,1,4.0,5.0,4.0,9.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,2.0,3.0,4.0,7.0,3.0,3.0,5.0,2.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0
E0983,Other (24),UK,>5y,mid,onsite,1,4.0,4.0,5.0,10.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,3.0,7.0,3.0,2.0,4.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0
E0984,A,India,<1y,senior,remote,1,3.0,3.0,2.0,9.0,4.0,2.0,2.0,5.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,7.0,2.0,3.0,5.0,2.0,2.0,3.0,4.0,5.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0
E0985,Q,Europe,1-3y,junior,remote,1,4.0,5.0,4.0,8.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,4.0,3.0,2.0,3.0,4.0
E0986,I,UK,1-3y,lead,onsite,1,4.0,4.0,5.0,7.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,10.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0
E0987,M,India,1-3y,senior,hybrid,1,4.0,4.0,4.0,9.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,6.0,2.0,4.0,5.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0
E0988,L,US,>5y,senior,hybrid,1,3.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,3.0,10.0,2.0,2.0,3.0,1.0,2.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0
E0989,C,Europe,1-3y,mid,hybrid,1,3.0,5.0,5.0,7.0,5.0,4.0,3.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,9.0,5.0,3.0,5.0,2.0,3.0,1.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0
E0990,E,India,3-5y,junior,hybrid,1,4.0,5.0,4.0,7.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,10.0,3.0,4.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0
E0991,D,India,3-5y,lead,remote,1,5.0,4.0,5.0,8.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,6.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,2.0,5.0
E0992,I,India,>5y,mid,hybrid,1,3.0,2.0,4.0,6.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,6.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0
E0993,P,US,1-3y,junior,hybrid,1,5.0,4.0,4.0,7.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,10.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0
E0994,F,UK,1-3y,mid,hybrid,1,3.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0
E0995,B,India,>5y,senior,hybrid,1,5.0,5.0,5.0,10.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,9.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0
E0996,L,US,<1y,junior,remote,1,2.0,4.0,5.0,7.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,5.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,5.0,2.0,3.0,6.0,3.0,3.0,5.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,5.0,4.0
E0997,D,Israel,3-5y,senior,hybrid,1,4.0,4.0,5.0,7.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,2.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0
E0998,F,UK,>5y,lead,onsite,1,3.0,2.0,5.0,6.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,9.0,4.0,2.0,3.0,3.0,2.0,2.0,5.0,3.0,3.0,5.0,4.0,5.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0
E0999,K,UK,<1y,junior,onsite,1,3.0,3.0,5.0,4.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,5.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0
E0000,A,Europe,>5y,junior,hybrid,2,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,2.0,5.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,3.0
E0001,P,US,>5y,lead,remote,2,3.0,4.0,5.0,7.0,3.0,3.0,4.0,4.0,1.0,5.0,3.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,6.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0
E0002,Other (24),Israel,<1y,mid,onsite,2,2.0,5.0,4.0,6.0,2.0,3.0,2.0,3.0,5.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,5.0,1.0,3.0,9.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,2.0,3.0
E0003,P,Europe,3-5y,junior,hybrid,2,4.0,4.0,5.0,9.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,5.0,2.0,5.0,3.0,5.0,4.0,3.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0
E0004,Other (24),US,1-3y,lead,hybrid,2,3.0,4.0,5.0,8.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,1.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,9.0,4.0,1.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,4.0,2.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0
